ID,SMILES,CAS
D1077,N[C@@H]1CONC1=O,68-41-7
D1078,C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,914-00-1 
D1079,C[C@H](C[C@H](C)[C@H](O)CC(=O)c1ccc(N)cc1)[C@H]1OC(=O)CC(=O)CCCC(=O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@]2(O)C[C@H](O)[C@@H](C(=O)[O-])[C@H](C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@@H]1C)O2,1403-17-4
D1080,CCCCOc1ccc(OCCCN2CCOCC2)cc1,140-65-8 
D1081,CCC[C@@H](C)C1(CC)C(=O)NC(=O)NC1=O,76-74-4
D1082,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,548-62-9 
D1083,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,71-63-6
D1084,O=C(OCc1ccccc1)c1ccccc1,120-51-4 
D1085,c1ccc2c(c1)CCC[C@@H]2C1=NCCN1,84-22-0
D1086,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,141626-36-0
D1087,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,71963-77-4 
D1088,CCN(CC)CCC[C@H](C)Nc1ccnc2cc(Cl)ccc12,54-05-7
D1089,CC[C@@]1(c2ccccc2)NC(=O)N(C)C1=O,50-12-4
D1090,CCC(=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,76-99-3
D1091,CN(C)CCO[C@](C)(c1ccccc1)c1ccccn1,469-21-6 
D1092,C[C@H]1[C@@H](O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,71939-50-9 
D1093,C[C@@H](C[N+](C)(C)C)OC(N)=O,590-63-6 
D1094,O[C@](CCN1CCCCC1)(c1ccccc1)C1CCCCC1,144-11-6 
D1095,CC[C@@]1(C)OC(=O)N(C)C1=O,115-67-3 
D1096,C=CCC1([C@@H](C)CCC)C(=O)NC(=O)NC1=O,76-73-3
D1097,Cn1c(=O)c2c(ncn2C[C@@H](O)CO)n(C)c1=O,479-18-5 
D1098,C[C@H](CN1c2ccccc2Sc2ccccc21)N(C)C,60-87-7
D1099,CN(C)CCO[C@H](c1ccccc1)c1ccc(Br)cc1,1808-12-4
D1100,O[C@](CCN1CCCCC1)(c1ccccc1)C1CCCC1,77-39-4
D1101,CCN(CC)[C@H](C)CN1c2ccccc2Sc2ccccc21,522-00-9 
D1102,CC(=O)C[C@H](c1ccccc1)c1c(O)oc2ccccc2c1=O,81-81-2
D1103,CC[C@@]1(c2ccccc2)CCC(=O)NC1=O,77-21-4
D1104,O[C@@](CCN1CCCC1)(c1ccccc1)C1CCCCC1,77-37-2
D1105,C#C[C@@](O)(/C=C/Cl)CC,113-18-8 
D1106,C[C@@H](N)Cc1ccccc1,300-62-9 
D1107,CN[C@]1(C)[C@H]2CC[C@H](C2)C1(C)C,60-40-2
D1108,C[N@+]12CC[C@H](CC1)[C@H](OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,3485-62-9
D1109,OCCOCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,68-88-2
D1110,CN(C)CC[C@H](c1ccc(Br)cc1)c1ccccn1,86-22-6
D1111,CCN1C(=O)N[C@@H](c2ccccc2)C1=O,86-35-1
D1112,CC(C)(C)c1ccc(CN2CCN([C@H](c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,82-95-1
D1113,COc1ccccc1OC[C@H](O)COC(N)=O,532-03-6 
D1114,CC[C@H](c1ccccc1)c1c(O)oc2ccccc2c1=O,435-97-2 
D1115,C[C@H](CN(C)C)CN1c2ccccc2Sc2ccccc21,84-96-8
D1116,CCCCN(CCCC)C[C@H](O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,82186-77-4 
D1117,C=CC[C@]1([C@@H](C)C#CCC)C(=O)NC(=O)N(C)C1=O,151-83-7 
D1118,CN1CCCN=C1COC(=O)[C@@](O)(c1ccccc1)C1CCCCC1,125-53-1 
D1119,CCN(CC)[C@H](C)C(=O)c1ccccc1,90-84-6
D1120,CSc1ccc2c(c1)N(CC[C@@H]1CCCCN1C)c1ccccc1S2,50-52-2
D1121,O[C@](CCN1CCCCC1)(c1ccccc1)[C@H]1C[C@H]2C=C[C@@H]1C2,514-65-8 
D1122,CCN(Cc1ccncc1)C(=O)[C@@H](CO)c1ccccc1,1508-75-4
D1123,Cc1cccc(C)c1NC(=O)[C@@H]1CCCCN1C,96-88-8
D1124,CN(C)CC[C@](O)(c1ccccc1)c1ccccc1Cl,791-35-5 
D1125,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)N[C@@H](Cc1ccccc1)NS2(=O)=O,73-48-3
D1126,NS(=O)(=O)c1cc2c(cc1Cl)N[C@@H](C(Cl)Cl)NS2(=O)=O,133-67-5 
D1127,NS(=O)(=O)c1cc([C@]2(O)NC(=O)c3ccccc32)ccc1Cl,77-36-1
D1128,CC[C@@]1(C)CC(=O)NC1=O,77-67-8
D1129,CCC(=O)c1ccc2c(c1)N(C[C@H](C)N(C)C)c1ccccc1S2,362-29-8 
D1130,Nc1c2ccccc2nc2ccccc12,7527-91-5
D1131,CN1[C@H](CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,135-07-9 
D1132,CCCC[C@@H]1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,129-20-4 
D1133,CN1[C@H](CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,346-18-9 
D1134,Cc1cc(C)cc(OC[C@@H]2CNC(=O)O2)c1,1665-48-1
D1135,CC[C@H]1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,73-49-4
D1136,CCCN[C@@H](C)C(=O)Nc1ccccc1C,721-50-6 
D1137,CCN1C[C@H](CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,309-29-5 
D1138,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=N[C@@H]1O,604-75-1 
D1139,CC(C)NC[C@@H](O)COc1cccc2ccccc12,525-66-6 
D1140,C[C@H](CN(C)C)CN1c2ccccc2CCc2ccccc21,739-71-9 
D1141,CN[C@@]1(c2ccccc2Cl)CCCCC1=O,6740-88-1
D1142,CCN(CC)C(=O)[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1OC(C)=O,63-12-7
D1143,NC1=NC(=O)[C@H](c2ccccc2)O1,2152-34-3
D1144,Clc1ccc([C@H](c2ccccc2Cl)C(Cl)Cl)cc1,53-19-0
D1145,CCCCN1CCCC[C@@H]1C(=O)Nc1c(C)cccc1C,2180-92-9
D1146,FC(F)OC(F)(F)[C@H](F)Cl,13838-16-9 
D1147,CCc1c(C)[nH]c2c1C(=O)[C@@H](CN1CCOCC1)CC2,7416-34-4
D1148,O[C@]1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,22232-71-9 
D1149,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N[C@H]1C,17560-51-9 
D1150,CC(C)N(CC[C@](C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,3737-09-5
D1151,Clc1ccc(CO[C@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,22916-47-8 
D1152,CC(C)Cc1ccc([C@H](C)C(=O)[O-])cc1,15687-27-1 
D1153,CCCCN(CCCC)C[C@@H](O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,82186-77-4 
D1154,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=N[C@H]1O,846-49-1 
D1155,C[C@H](CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,34368-04-2 
D1156,NC[C@H](CC(=O)[O-])c1ccc(Cl)cc1,1134-47-0
D1157,CN1C(=O)[C@H](O)N=C(c2ccccc2)c2cc(Cl)ccc21,846-50-4 
D1158,C=CCOc1ccccc1OC[C@H](O)CNC(C)C,6452-71-7
D1159,CC[C@@]1(c2ccc(N)cc2)CCC(=O)NC1=O,125-84-8 
D1160,CNC[C@@H](O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,52365-63-6 
D1161,CC(C)NC[C@@H](O)COc1ccc(CC(N)=O)cc1,29122-68-7 
D1162,Cc1cccc(C)c1NC(=O)[C@H](C)N,41708-72-9 
D1163,CC(C)NC[C@H](O)COc1cccc2[nH]ccc12,13523-86-9 
D1164,C[C@H](C(=O)[O-])c1ccc2c(c1)[nH]c1ccc(Cl)cc12,53716-49-7 
D1165,Clc1ccc(CS[C@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,61318-90-9 
D1166,Clc1ccc(CO[C@@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,27220-47-9 
D1167,C[C@@H](C(=O)[O-])c1cccc(C(=O)c2ccccc2)c1,22071-15-4 
D1168,C[C@@H](C(=O)[O-])c1ccc(-c2ccccc2)c(F)c1,5104-49-4
D1169,O=C(NC[C@H]1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,54143-55-4 
D1171,Cc1cccc(C)c1OC[C@@H](C)N,31828-71-4 
D1172,CCCC(=O)Nc1ccc(OC[C@@H](O)CNC(C)C)c(C(C)=O)c1,37517-30-9 
D1173,CCc1cccc2c3c([nH]c12)[C@](CC)(CC(=O)[O-])OCC3,41340-25-4 
D1174,CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,54910-89-3 
D1175,CC(C)COC[C@@H](CN(Cc1ccccc1)c1ccccc1)N1CCCC1,64706-54-3 
D1176,COc1cc2nc(N3CCN(C(=O)[C@H]4CCCO4)CC3)nc(N)c2cc1OC,63590-64-7 
D1177,CC(C)[N@+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)[C@@H](CO)c1ccccc1)C2,60205-81-4 
D1178,CCCNC[C@@H](O)COc1ccccc1C(=O)CCc1ccccc1,54063-53-5 
D1179,CC(=O)O[C@H](C)C[N+](C)(C)C,55-92-5
D1180,CC(C)(C)NC[C@H](O)COc1cccc2c1CCC(=O)N2,51781-06-7 
D1181,CC(C)NC[C@@H](O)COc1ccc(CCOCC2CC2)cc1,63659-18-7 
D1182,COC(=O)CCc1ccc(OC[C@H](O)CNC(C)C)cc1,81147-92-4 
D1183,C[C@H](C(=O)[O-])c1ccc(C(=O)c2cccs2)cc1,40828-46-4 
D1184,C[C@H](N)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,13392-28-4 
D1185,CO[C@@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,159351-69-6
D1186,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@H]1c1ccccc1Cl,88150-42-9 
D1187,COc1ccc(OC)c([C@H](O)CNC(=O)CN)c1,42794-76-3 
D1188,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@H]1c1cccc(Cl)c1Cl,72509-76-3 
D1189,O=C([O-])COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,83881-52-1 
D1190,CC(=O)Oc1c(C)cc(OC[C@@H](O)CNC(C)C)c(C)c1C,22664-55-7 
D1191,CC(C)NC[C@@H](O)COc1ccc(COCCOC(C)C)cc1,66722-44-9 
D1192,Cc1nccn1C[C@H]1CCc2c(c3ccccc3n2C)C1=O,99614-02-5 
D1193,CCn1cc(C(=O)[O-])c(=O)c2cc(F)c(N3CCN[C@@H](C)C3)c(F)c21,98079-51-7 
D1194,FC(F)O[C@@H](F)C(F)(F)F,57041-67-5 
D1195,CCCCN(CCCC)CC[C@H](O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,69756-53-2 
D1196,COc1ccccc1OCCNC[C@H](O)COc1cccc2[nH]c3ccccc3c12,72956-09-3 
D1197,C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,90357-06-5 
D1198,COc1cc2c(cc1OC)C(=O)[C@H](CC1CCN(Cc3ccccc3)CC1)C2,120014-06-4
D1199,Cc1c(F)c(N2CCN[C@H](C)C2)cc2c1c(=O)c(C(=O)[O-])cn2C1CC1,119914-60-2
D1200,O=C1CC[C@@H](N2C(=O)c3ccccc3C2=O)C(=O)N1,50-35-1
D1201,NC1=NC[C@@H]2c3ccccc3Cc3ccccc3N12,80012-43-7 
D1202,C[C@H](O)C(=O)[O-],50-21-5
D1203,CC#CC[C@@H](C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)[O-])C[C@H]2C[C@H]1O,78919-13-8 
D1204,Nc1cccc2c1CN([C@H]1CCC(=O)NC1=O)C2=O,191732-72-6
D1205,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCC[C@H]2O,144598-75-4
D1206,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,5818-17-7
D1207,NC[C@H](O)c1ccc(O)c(O)c1,51-41-2
D1208,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,50-60-2
D1209,COc1cc(N[C@H](C)CCCN)c2ncccc2c1,90-34-6
D1210,COc1cc(N[C@@H](C)CCCN)c2ncccc2c1,90-34-6
D1211,CC[N+](C)(CC)CCOC(=O)[C@@](O)(c1ccccc1)C1CCCCC1,14214-84-7 
D1212,CC[N+](C)(CC)CCOC(=O)[C@](O)(c1ccccc1)C1CCCCC1,14214-84-7 
D1213,CCC(C)(C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,8067-24-1
D1214,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,86-13-5
D1215,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,82-92-8
D1216,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,125-28-0 
D1217,CC(=O)c1ccc2c(c1)Sc1ccccc1N2CCCN1CCN(CCO)CC1,2751-68-0
D1218,NC(N)=NCCN1CCCCCCC1,55-65-2
D1219,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,361-37-5 
D1220,CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,2622-30-2
D1221,CC(C)NC[C@@H](O)c1cc(O)cc(O)c1,586-06-1 
D1222,CC(C)NC[C@H](O)c1cc(O)cc(O)c1,586-06-1 
D1223,NCc1ccc(S(N)(=O)=O)cc1,138-39-6 
D1224,CN1CCCC[C@@H]1CCN1c2ccccc2Sc2ccc([S@@](C)=O)cc21,5588-33-0
D1225,CN1CCCC[C@H]1CCN1c2ccccc2Sc2ccc([S@@](C)=O)cc21,5588-33-0
D1226,O=C([O-])[C@H]1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,23887-31-2 
D1227,CC(C)(C)NC[C@H](O)c1cc(O)cc(O)c1,23031-25-6 
D1228,O=C([O-])[C@@H]1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,23887-31-2 
D1229,CC(C)(C)NC[C@@H](O)c1cc(O)cc(O)c1,23031-25-6 
D1230,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1,3964-81-6
D1231,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,15686-51-8 
D1232,CNC(=NCc1ccccc1)NC,55-73-2
D1233,NC(=N\CCCCCC/N=C(N)/N=C(\N)Nc1ccc(Cl)cc1)/N=C(\N)Nc1ccc(Cl)cc1,55-56-1
D1234,NC(=O)CC[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CCSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC1=O,16679-58-6 
D1235,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@H](CC(=O)[O-])NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCC(=O)N1)[C@@H](C)O)C(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@@H](Cc1ccccc1)C(N)=O,17650-98-5 
D1236,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,57-27-2
D1237,CN1CCC[C@H]1c1cccnc1,54-11-5
D1238,Cc1ccc(C(=O)Oc2ccc([C@@H](O)CNC(C)(C)C)cc2OC(=O)c2ccc(C)cc2)cc1,30392-40-6 
D1239,Cc1ccc(C(=O)Oc2ccc([C@H](O)CNC(C)(C)C)cc2OC(=O)c2ccc(C)cc2)cc1,30392-40-6 
D1240,CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1,38363-40-5 
D1241,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)n1,38677-81-5 
D1242,CC(C)(C)NC[C@@H](O)c1ccc(O)c(CO)n1,38677-81-5 
D1243,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,56030-54-7 
D1244,Clc1ccc(CC[C@H](Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1,64872-76-0 
D1245,Clc1ccc(CC[C@@H](Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1,64872-76-0 
D1246,NC(=[NH2+])c1ccc(OCCCCCOc2ccc(C(N)=[NH2+])cc2)cc1,100-33-4 
D1247,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,78415-72-2 
D1248,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1,68399-58-6 
D1249,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2ccccc2)CSSC[C@@H](C(=O)N[C@H](CO)[C@@H](C)O)NC1=O,83150-76-9 
D1250,COc1cc2nc(N3CCN(C(=O)[C@H]4COc5ccccc5O4)CC3)nc(N)c2cc1OC,74191-85-8 
D1251,COc1cc2nc(N3CCN(C(=O)[C@@H]4COc5ccccc5O4)CC3)nc(N)c2cc1OC,74191-85-8 
D1252,CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)N1CCC[C@H]1C(=O)NNC(N)=O,65807-02-5 
D1253,CC(C)C[C@H](NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,76932-56-4 
D1254,Oc1ccc([C@@H]2CNCCc3c2cc(O)c(O)c3Cl)cc1,67227-56-9 
D1255,Oc1ccc([C@H]2CNCCc3c2cc(O)c(O)c3Cl)cc1,67227-56-9 
D1256,NCCC(O)(P(=O)([O-])[O-])P(=O)([O-])[O-],57248-88-1 
D1257,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,103628-46-2
D1258,O=S(=O)(O)O[C@@H]1[C@@H](OS(=O)(=O)O)[C@H](O[C@@H]2CO[C@@H](O)[C@H](OS(=O)(=O)O)[C@H]2S(=O)(=O)O)OC[C@H]1O,9014-63-5
D1259,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1,143558-00-3
D1260,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,1477-40-3
D1261,NCCS,60-23-1
D1262,CCCCCCCN(CC)CCC[C@H](O)c1ccc(NS(C)(=O)=O)cc1,122647-31-8
D1263,CCCCCCCN(CC)CCC[C@@H](O)c1ccc(NS(C)(=O)=O)cc1,122647-31-8
D1264,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,89778-26-7 
D1265,CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,84057-95-4 
D1266,O=C([O-])CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)[O-])c2)cc1,80573-04-2 
D1267,O=C(O[C@@H]1C[C@@H]2C[C@@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,115956-12-2
D1268,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,127779-20-8
D1269,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,111974-69-7
D1270,CCCN[C@H]1CCc2nc(N)sc2C1,104632-26-0
D1271,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,150378-17-9
D1272,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,136817-59-9
D1273,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,87233-61-2 
D1274,O=P([O-])([O-])C(Sc1ccc(Cl)cc1)P(=O)([O-])[O-],89987-06-4 
D1275,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)[O-])n1Cc1ccc(C(=O)[O-])cc1,133040-01-4
D1276,N[C@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)[O-])cn4-c3ccc(F)cc3F)C[C@@H]12,147059-72-1
D1277,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,159989-64-7
D1278,CN(C)CCC[C@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,59729-33-8 
D1279,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,128196-01-0
D1280,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,113665-84-2
D1281,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,144034-80-0
D1282,CCCc1nn(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)[nH]c12,139755-83-2
D1283,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,136470-78-5
D1284,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](OC(C)=O)[C@@H](N6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1,465499-11-0
D1285,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,154323-57-6
D1286,CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,158747-02-5
D1287,CN(CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1)c1ccccn1,122320-73-4
D1288,CN(CCOc1ccc(C[C@H]2SC(=O)NC2=O)cc1)c1ccccn1,122320-73-4
D1289,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,196618-13-0
D1290,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,357-70-0 
D1291,CC[C@H](C)C[C@H](C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@@H]([C@H](O)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,162808-62-0
D1292,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,152459-95-5
D1293,Clc1ccc([C@H](Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,99592-32-2 
D1294,Clc1ccc([C@@H](Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,99592-32-2 
D1295,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12,186691-13-4
D1296,COC(=O)CCC(=O)CN,33320-16-0 
D1297,Nc1nc(=O)c2c(CCc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)c[nH]c2[nH]1,137281-23-3
D1298,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,133099-04-4
D1299,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,242478-37-1
D1300,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,198904-31-3
D1301,CCCCNc1ccc(C(=O)OCCN(C)C)cc1,94-24-6
D1302,C#CCN[C@@H]1CCc2ccccc21,136236-51-6
D1303,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,284461-73-0
D1304,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,557795-19-4
D1305,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,206361-99-1
D1306,C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,608137-32-2
D1307,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,173334-57-1
